job,iter,tstop,size,graph_class,schedule,tpart,graph,get_averages,burn_in,samples,fixed-temp,scale0,concurrent,flips,cut,ene,anneal,u,m,syncs,surprise_flips,gradient_difference_norm
7439,38,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7440,39,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_1_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7441,0,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,75364.0,31032.0,-60296.0,1e-05,-60.0172,0.0117176,2497.0,6473.0,197031.0
7442,1,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7443,2,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,94839.0,31014.0,-60260.0,1e-05,-59.4268,-0.0105433,2497.0,12744.0,251310.0
7444,3,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7445,4,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,92623.0,31480.0,-61192.0,1e-05,-60.305,-0.00844603,2497.0,12180.0,246656.0
7446,5,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,89200.0,31361.0,-60954.0,1e-05,-59.8376,-0.0148356,2497.0,11733.0,238023.0
7447,6,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,76767.0,31337.0,-60906.0,1e-05,-60.5838,0.0299209,2497.0,6741.0,198521.0
7448,7,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,113138.0,30812.0,-59856.0,1e-05,-58.9866,-0.0201792,2497.0,15912.0,306141.0
7449,8,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,124430.0,30853.0,-59938.0,1e-05,-58.5175,-0.00558332,2497.0,23624.0,340583.0
7450,9,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7451,10,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7452,11,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7453,12,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,93777.0,31027.0,-60286.0,1e-05,-59.537,-0.0151873,2497.0,13545.0,251506.0
7454,13,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,102400.0,31389.0,-61010.0,1e-05,-60.3227,-0.0169923,2497.0,12780.0,268528.0
7455,14,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,128244.0,30796.0,-59824.0,1e-05,-58.4781,0.0247899,2497.0,22645.0,342670.0
7456,15,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,87361.0,31539.0,-61310.0,1e-05,-60.7444,-0.00572666,2497.0,9505.0,223771.0
7457,16,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,155581.0,31499.0,-61230.0,1e-05,-59.5292,-0.0460898,2497.0,30154.0,445756.0
7458,17,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,158421.0,31133.0,-60498.0,1e-05,-58.4504,0.00181993,2497.0,32738.0,443656.0
7459,18,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,81732.0,30877.0,-59986.0,1e-05,-59.5319,-0.0225241,2497.0,9625.0,224360.0
7460,19,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7461,20,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,80696.0,31636.0,-61504.0,1e-05,-61.1571,-0.00729207,2497.0,7485.0,208680.0
7462,21,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,81871.0,30420.0,-59072.0,1e-05,-58.6916,0.0131828,2497.0,7443.0,212255.0
7463,22,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,103728.0,30555.0,-59342.0,1e-05,-58.6715,-0.0145743,2497.0,13630.0,272742.0
7464,23,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,69189.0,31123.0,-60478.0,1e-05,-59.984,0.00150644,2497.0,7724.0,180090.0
7465,24,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,104963.0,30886.0,-60004.0,1e-05,-59.0547,-0.00263209,2497.0,16679.0,288325.0
7466,25,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,249507.0,31239.0,-60710.0,1e-05,-57.1327,0.0122742,2497.0,59729.0,725826.0
7467,26,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,174779.0,30684.0,-59600.0,1e-05,-56.9983,-0.0438481,2497.0,40090.0,498961.0
7468,27,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,106945.0,30944.0,-60120.0,1e-05,-59.1863,-0.0244043,2497.0,16496.0,288871.0
7469,28,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,92314.0,31287.0,-60806.0,1e-05,-60.1495,-0.0235459,2497.0,11903.0,244464.0
7470,29,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,65197.0,30842.0,-59916.0,1e-05,-59.6848,0.0222977,2497.0,4822.0,169680.0
7471,30,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7472,31,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,104104.0,31647.0,-61526.0,1e-05,-60.5929,0.00587819,2497.0,15524.0,276594.0
7473,32,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,124001.0,30787.0,-59806.0,1e-05,-58.4789,-0.0214616,2497.0,19214.0,325907.0
7474,33,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,95351.0,31066.0,-60364.0,1e-05,-59.6381,-0.0260614,2497.0,12252.0,250867.0
7475,34,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,115653.0,31290.0,-60812.0,1e-05,-59.6669,0.0414199,2497.0,19012.0,314172.0
7476,35,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,79595.0,31454.0,-61140.0,1e-05,-60.6482,-0.0719267,2497.0,9164.0,212220.0
7477,36,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,95632.0,30933.0,-60098.0,1e-05,-59.2843,-0.0227476,2497.0,14186.0,256875.0
7478,37,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,374202.0,30962.0,-60156.0,1e-05,-53.6525,-0.00786596,2497.0,101214.0,1091640.0
7479,38,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,100700.0,31017.0,-60266.0,1e-05,-59.3379,-0.0447135,2497.0,15724.0,277162.0
7480,39,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_3_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7481,0,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,1046418.0,31264.0,-59951.0,1e-05,-61.1802,0.0163036,2497.0,335225.0,3356760.0
7482,1,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,431977.0,50981.0,-99385.0,1e-05,-86.1243,-0.00696801,2497.0,118498.0,1291080.0
7483,2,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,84066.0,51323.0,-100069.0,1e-05,-98.7781,-0.0248674,2497.0,10046.0,217890.0
7484,3,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,531477.0,50856.0,-99135.0,1e-05,-86.0859,-0.00322307,2497.0,140442.0,1643920.0
7485,4,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,232729.0,50608.0,-98639.0,1e-05,-92.4545,0.0083265,2497.0,56240.0,669785.0
7486,5,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,104957.0,51290.0,-100003.0,1e-05,-98.4637,-0.0119878,2497.0,15736.0,278044.0
7487,6,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,112441.0,51847.0,-101117.0,1e-05,-99.3063,-0.0424027,2497.0,17933.0,298868.0
7488,7,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,103588.0,51468.0,-100359.0,1e-05,-98.76,0.0387231,2497.0,16113.0,282383.0
7489,8,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,103732.0,50759.0,-98941.0,1e-05,-97.6675,0.0127455,2497.0,14787.0,284590.0
7490,9,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7491,10,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,91016.0,50299.0,-98021.0,1e-05,-96.7961,0.00241947,2497.0,13783.0,257364.0
7492,11,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,126364.0,50536.0,-98495.0,1e-05,-96.3398,0.0103126,2497.0,22458.0,342253.0
7493,12,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,96930.0,51246.0,-99915.0,1e-05,-98.8266,-0.035761,2497.0,12847.0,258941.0
7494,13,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7495,14,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,238865.0,51033.0,-99489.0,1e-05,-93.1028,-0.00318542,2497.0,60601.0,694911.0
7496,15,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,93509.0,50917.0,-99257.0,1e-05,-98.5511,0.00559011,2497.0,8678.0,233757.0
7497,16,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7498,17,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,200764.0,51396.0,-100215.0,1e-05,-95.1506,-0.057531,2497.0,45225.0,574863.0
7499,18,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7500,19,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,120970.0,50915.0,-99253.0,1e-05,-97.2204,-0.00299426,2497.0,20591.0,326947.0
7501,20,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,164408.0,51086.0,-99595.0,1e-05,-96.3509,-0.059712,2497.0,32805.0,464082.0
7502,21,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,135078.0,50585.0,-98593.0,1e-05,-96.8242,0.00310737,2497.0,21063.0,376832.0
7503,22,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7504,23,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,122180.0,50920.0,-99263.0,1e-05,-97.5054,0.0142836,2497.0,18748.0,332925.0
7505,24,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7506,25,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7507,26,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,173781.0,50440.0,-98303.0,1e-05,-94.2106,0.0323018,2497.0,38051.0,491211.0
7508,27,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,99181.0,51656.0,-100735.0,1e-05,-99.3448,-0.00535392,2497.0,15075.0,267913.0
7509,28,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,111548.0,50639.0,-98701.0,1e-05,-97.1756,-0.00452606,2497.0,16820.0,299744.0
7510,29,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7511,30,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,137942.0,51019.0,-99461.0,1e-05,-96.7873,-0.0273165,2497.0,25738.0,385971.0
7512,31,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,150703.0,51120.0,-99663.0,1e-05,-96.7347,-0.0263799,2497.0,29304.0,425309.0
7513,32,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,157226.0,50624.0,-98671.0,1e-05,-95.5015,0.00412204,2497.0,33535.0,454469.0
7514,33,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,112378.0,50971.0,-99365.0,1e-05,-97.8066,0.011432,2497.0,16923.0,296798.0
7515,34,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,108594.0,51073.0,-99569.0,1e-05,-97.6309,0.0374538,2497.0,19619.0,292184.0
7516,35,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,79150.0,49879.0,-97181.0,1e-05,-96.5219,0.0344489,2497.0,8530.0,209511.0
7517,36,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,210581.0,51074.0,-99571.0,1e-05,-94.5852,0.0406995,2497.0,49343.0,625921.0
7518,37,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,884079.0,40811.0,-79045.0,1e-05,-71.3228,-0.0157813,2497.0,262288.0,2781550.0
7519,38,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,95254.0,50939.0,-99301.0,1e-05,-98.4255,-0.0101758,2497.0,10425.0,244692.0
7520,39,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_5_outer.gset,True,5000,50000,True,2.0,True,69043.0,50457.0,-98337.0,1e-05,-97.5461,0.0322261,2497.0,9420.0,185297.0
7521,0,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,113425.0,20051.0,-41238.0,1e-05,-40.4636,-0.04254,2497.0,18879.0,309388.0
7522,1,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7523,2,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,287134.0,20065.0,-41266.0,1e-05,-38.7688,-0.00123117,2497.0,68142.0,887676.0
7524,3,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7525,4,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,83360.0,20019.0,-41174.0,1e-05,-40.7811,0.000655605,2497.0,8761.0,216786.0
7526,5,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,95548.0,20289.0,-41714.0,1e-05,-41.0281,0.00252542,2497.0,16709.0,266558.0
7527,6,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,99622.0,19414.0,-39964.0,1e-05,-39.4833,0.0162166,2497.0,13149.0,261061.0
7528,7,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,79172.0,19672.0,-40480.0,1e-05,-40.2854,0.0270014,2497.0,7313.0,209184.0
7529,8,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,92164.0,19923.0,-40982.0,1e-05,-40.3418,-0.011423,2497.0,15864.0,247767.0
7530,9,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,88888.0,19443.0,-40022.0,1e-05,-39.7671,-0.0137515,2497.0,10571.0,237755.0
7531,10,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,315658.0,19939.0,-41014.0,1e-05,-37.4579,0.0303414,2497.0,81495.0,916324.0
7532,11,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7533,12,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,146477.0,19845.0,-40826.0,1e-05,-39.8097,0.0296282,2497.0,28110.0,417482.0
7534,13,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7535,14,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,75379.0,20037.0,-41210.0,1e-05,-40.8582,0.0158528,2497.0,8522.0,199158.0
7536,15,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,91382.0,20134.0,-41404.0,1e-05,-40.8552,-0.0120127,2497.0,9621.0,237768.0
7537,16,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,81106.0,20082.0,-41300.0,1e-05,-40.964,-0.00739473,2497.0,8441.0,220859.0
7538,17,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,117183.0,19975.0,-41086.0,1e-05,-40.2674,0.0305857,2497.0,21224.0,321979.0
7539,18,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7540,19,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,84493.0,19736.0,-40608.0,1e-05,-40.4346,0.080742,2497.0,7389.0,218851.0
7541,20,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,88719.0,20039.0,-41214.0,1e-05,-40.7819,-0.000228822,2497.0,11600.0,238197.0
7542,21,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,81834.0,19951.0,-41038.0,1e-05,-40.6967,0.0491615,2497.0,7662.0,210050.0
7543,22,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,64097.0,19984.0,-41104.0,1e-05,-40.9365,0.0187504,2497.0,5697.0,172445.0
7544,23,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,127736.0,19866.0,-40868.0,1e-05,-39.5774,0.0126337,2497.0,31090.0,357642.0
7545,24,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7546,25,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,89567.0,20043.0,-41222.0,1e-05,-40.7421,-0.0222837,2497.0,11222.0,238337.0
7547,26,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,65181.0,20362.0,-41860.0,1e-05,-41.6145,0.0168922,2497.0,7072.0,176204.0
7548,27,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,74809.0,19824.0,-40784.0,1e-05,-40.531,0.0186945,2497.0,7052.0,196239.0
7549,28,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,157505.0,20044.0,-41224.0,1e-05,-39.8298,0.014434,2497.0,32544.0,451511.0
7550,29,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,,,,,,,,,
7551,30,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,100128.0,20447.0,-42030.0,1e-05,-41.2899,-0.000515003,2497.0,14752.0,270819.0
7552,31,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,87432.0,19929.0,-40994.0,1e-05,-40.7132,0.0303816,2497.0,9480.0,230184.0
7553,32,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,73594.0,20242.0,-41620.0,1e-05,-41.1789,-0.00912208,2497.0,11080.0,198291.0
7554,33,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,86367.0,20462.0,-42060.0,1e-05,-41.0874,-0.0526857,2497.0,10199.0,227379.0
7555,34,1e-05,250,partitioning_strengths,quad,3.9999999999999994e-09,fc_1_inner_2_outer.gset,True,5000,50000,True,2.0,True,67435.0,20016.0,-41168.0,1e-05,-40.9142,0.0411413,2497.0,6881.0,178637.0
