,graph,size,snap,tstop,density,nodes,index,job,stepsize,tpart,scale0,scale1,randomize_mapping,iter,size.1,tstop.1,stepsize.1,tpart.1,scale0.1,scale1.1,iter.1,flips,updates,neighbor_updates,cut,ene,anneal,u,m,tstep,edges,BKS,Ratio,problem_memory,memory_area,im_area,brim_power,brim_ene_baseline,remaining_area,max_memory_nodes,sweeps,updates_per_step,steps,loads,latency,step_ops,uops,ops,Time,Time_PL1,Time_PL2,Time_Pipelined,brim_ene_running,load_energy,energy,energy_pipelined,bytes,GS,target,factor,ATT,TPTT,TTT,FTT,OTT,ETT,EPTT,BETT,RETT,SOTT,UOTT,BTT,STT,solved,BTT_SA,OTT_SA,AOTT,TTT_SA,ETT_SA,Time (PL),Energy,Energy (PL)
565,G024,1000,True,0.0001,0.01,2000,4454.5,4455.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,6261034.933333334,3542.4,68595.56666666667,13233.666666666666,-6477.333333333333,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13337.0,0.9922521306640674,29985.0,0.1,50.0,0.8308266799999999,8.3082668e-05,150.0,7700.0,25.000000000000004,3.5423999999999998,1000.0000000000001,150000000.00000003,0.00021400000000000002,100000000.00000001,7084800.0,107084800.00000001,412.4204074755778,0.0002403333333333334,0.0001499999999998217,0.0003903333333331551,0.000557555156382464,0.0037680000000000005,0.004527551681182464,0.004209789680759799,157284800.00000003,1.0,0.985,1.0,0.0001,0.0003903333333331551,0.0006710848000000001,6261034.933333334,107084800.00000001,0.004527551681182464,0.004209789680759799,8.3082668e-05,0.000557555156382464,100000000.00000001,7084800.0,157284800.00000003,25.000000000000004,1,313254715.56666666,2852924555.8333335,2614924555.8333335,0.2767690666666667,9.686917333333334,709.0582408201359,2139.5487043459643,2301.045436451591
566,G024,500,True,0.0001,0.01,2000,614.5,615.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,3264225.1,2955.6666666666665,56924.333333333336,13140.333333333334,-6290.666666666667,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13337.0,0.985254055134838,29985.0,0.1,13.0,0.37374667,3.7374667e-05,187.0,8600.0,25.000000000000004,2.955666666666666,1000.0000000000001,125000000.00000001,0.00021400000000000002,50000000.00000001,5911333.333333333,55911333.33333334,95.08400891698632,0.00019866666666666668,0.000108333333333155,0.0003069999999998217,0.00023701369326052,0.00314,0.0035678946492605206,0.00334714722768988,134067000.00000001,0.6333333333333333,0.985,4.590013461850822,0.00045900134618508223,0.001409134132787384,0.0029107845769134706,14982837.151511347,256633772.67002866,0.016376684470571307,0.015363450833893209,0.0001715502246621917,0.0010878960427087685,229500673.09254116,27133099.577487495,615369334.7899543,114.75033654627057,1,313254715.56666666,2852924555.8333335,2614924555.8333335,0.2767690666666667,9.686917333333334,196.4107321133401,591.5066233791462,630.5170262896333
567,G023,2000,False,1e-06,0.01,2000,11864.5,11865.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,1e-06,0.0,1.0000000000000001e-07,2.0,0.5,14.5,339507.6,,,13180.1,-6370.2,1.00001e-06,,,2.1999999999999998e-11,19990.0,13344.0,0.9877173261390887,29985.0,0.1,200.0,1.99498672,1.9950066698672e-06,0.0,0.0,0.0,,,,,0.0,,,138624.7637523625,,,1.00001e-06,1.9950066698672e-06,,1.9950066698672e-06,1.9950066698672e-06,,0.9,0.985,2.0,2.00002e-06,2.00002e-06,2.00002e-06,679015.2,,3.9900133397344e-06,3.9900133397344e-06,3.9900133397344e-06,3.9900133397344e-06,0.0,,,0.0,1,317994725.43333334,2892411469.1666665,2654411469.1666665,0.2772523,9.7038305,138624.7637523625,2432029.588313594,2432029.588313594
568,G023,1500,True,1e-05,0.01,2000,8984.5,8985.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1500.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1165805.0333333334,1307.2,25874.933333333334,13215.966666666667,-6441.933333333333,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13344.0,0.9904051758593125,29985.0,0.1,113.0,1.37124003,1.3712400300000001e-05,87.0,5900.0,2.5000000000000004,13.072,100.00000000000001,17500000.000000004,2.140000000000001e-05,15000000.000000004,2614400.0,17614400.000000004,3834.2391604987433,2.8200000000000004e-05,1.9166666666648836e-05,4.736666666664884e-05,9.915381807328802e-05,0.00043960000000000006,0.0005605190076732881,0.0005188084360876369,18827200.000000004,1.0,0.985,1.0,1e-05,4.736666666664884e-05,7.230960000000002e-05,1165805.0333333334,17614400.000000004,0.0005605190076732881,0.0005188084360876369,1.3712400300000001e-05,9.915381807328802e-05,15000000.000000004,2614400.0,18827200.000000004,2.5000000000000004,1,317994725.43333334,2892411469.1666665,2654411469.1666665,0.2772523,9.7038305,5853.320900776306,17312.223791090615,18704.072303020213
569,G023,1750,True,1e-05,0.01,2000,10904.5,10905.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1750.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1336962.1333333333,1380.7333333333333,27417.0,13265.1,-6540.2,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13344.0,0.9940872302158273,29985.0,0.1,154.0,1.6726967074999999,1.6726967075e-05,46.0,4300.0,2.5000000000000004,13.80733333333333,100.00000000000001,18750000.000000004,2.140000000000001e-05,17500000.000000004,2761466.6666666665,20261466.66666667,3735.1453783697016,3.0283333333333332e-05,2.124999999998217e-05,5.15333333333155e-05,0.00012416089934342035,0.00047100000000000006,0.0006175035216100871,0.0005727111703264649,19460366.66666667,1.0,0.985,1.0,1e-05,5.15333333333155e-05,7.422798095238096e-05,1336962.1333333333,20261466.66666667,0.0006175035216100871,0.0005727111703264649,1.6726967075e-05,0.00012416089934342035,17500000.000000004,2761466.6666666665,19460366.66666667,2.5000000000000004,1,317994725.43333334,2892411469.1666665,2654411469.1666665,0.2772523,9.7038305,5380.057567919068,15714.615642511804,16943.672487596996
570,G023,1250,True,1e-05,0.01,2000,7064.5,7065.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1250.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1021122.1666666666,1279.2,25309.033333333333,13157.266666666666,-6324.533333333334,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13344.0,0.9860061950439648,29985.0,0.1,79.0,1.0906166874999998,1.0906166875e-05,121.0,7000.0,2.5000000000000004,12.791999999999998,100.00000000000001,16250000.000000004,2.140000000000001e-05,12500000.000000002,2558400.0,15058400.000000002,1027.7132080486708,2.6116666666666667e-05,1.70833333333155e-05,4.319999999998217e-05,7.692125313559834e-05,0.0004082000000000001,0.0005063507991889318,0.00046831784089997524,18188800.000000004,0.7,0.985,3.8249785787863972,3.8249785787863976e-05,0.00016523907460350417,0.0002697759431606622,3905770.4138239534,57598057.43079709,0.0019367809602490367,0.0017913057095059015,4.171585467354478e-05,0.00029422214549706965,47812232.23482997,9785825.19596712,69571770.37383004,9.562446446965994,1,317994725.43333334,2892411469.1666665,2654411469.1666665,0.2772523,9.7038305,1677.8858188674485,5010.288049688517,5417.182811680214
571,G023,1000,True,0.0001,0.01,2000,4664.5,4665.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,6240490.1,3545.1666666666665,68762.06666666667,13235.233333333334,-6480.466666666666,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13344.0,0.9918490207833733,29985.0,0.1,50.0,0.8308266799999999,8.3082668e-05,150.0,7700.0,25.000000000000004,3.5451666666666664,1000.0000000000001,150000000.00000003,0.00021400000000000002,100000000.00000001,7090333.333333333,107090333.33333334,413.13707891287356,0.0002403333333333334,0.0001499999999998217,0.0003903333333331551,0.0005575597536234267,0.0037680000000000005,0.004527557943956761,0.004209789680759799,157290333.33333337,1.0,0.985,1.0,0.0001,0.0003903333333331551,0.0006710903333333334,6240490.1,107090333.33333334,0.004527557943956761,0.004209789680759799,8.3082668e-05,0.0005575597536234267,100000000.00000001,7090333.333333333,157290333.33333337,25.000000000000004,1,317994725.43333334,2892411469.1666665,2654411469.1666665,0.2772523,9.7038305,710.2962425280784,2143.281349486065,2305.063016413831
572,G023,750,True,0.0001,0.01,2000,2744.5,2745.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,750.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,4780439.566666666,3208.8333333333335,62097.76666666667,13191.8,-6393.6,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13344.0,0.9885941247002399,29985.0,0.1,29.0,0.5918700075000001,5.918700075000001e-05,171.0,8300.0,25.000000000000004,3.2088333333333328,1000.0000000000001,137500000.00000003,0.00021400000000000002,75000000.00000001,6417666.666666667,81417666.66666669,314.1940027783773,0.0002195,0.00012916666666648835,0.00034866666666648837,0.0003857356257145934,0.003454000000000001,0.004035904415936817,0.003765314009281508,145722083.33333337,0.9666666666666667,0.985,1.3539849850576908,0.0001353984985057691,0.0004720894314565401,0.0008824239086306342,6472643.39524236,110238298.18509875,0.00546455398030648,0.005098178632594537,8.01383103260983e-05,0.0005222802454193928,101548873.87932684,8689424.305771908,197305512.82465896,33.84962462644228,1,317994725.43333334,2892411469.1666665,2654411469.1666665,0.2772523,9.7038305,587.2876652726412,1775.7772244489313,1903.3916226394722
573,G023,500,True,0.0001,0.01,2000,824.5,825.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,3255653.3,2963.233333333333,57240.4,13158.566666666668,-6327.133333333333,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13344.0,0.9861036171063149,29985.0,0.1,13.0,0.37374667,3.7374667e-05,187.0,8600.0,25.000000000000004,2.963233333333333,1000.0000000000001,125000000.00000001,0.00021400000000000002,50000000.00000001,5926466.666666667,55926466.66666667,114.29554877627518,0.00019866666666666668,0.000108333333333155,0.0003069999999998217,0.00023702500532639867,0.00314,0.0035679150715930657,0.00334714722768988,134089700.00000001,0.7,0.985,3.8249785787863972,0.00038249785787863974,0.001174268423686742,0.0024257488849605178,12452804.132455243,213917536.9872115,0.01364719871977261,0.012802766445958066,0.00014295730066427487,0.0009066155680102066,191248928.93931988,22668608.047891624,512890230.1358944,95.62446446965994,1,317994725.43333334,2892411469.1666665,2654411469.1666665,0.2772523,9.7038305,236.10640838790215,711.0492562800233,757.947943591799
574,G025,2000,False,1e-06,0.01,2000,11834.5,11835.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,1e-06,0.0,1.0000000000000001e-07,2.0,0.5,14.5,339437.13333333336,,,13174.9,-6359.8,1.00001e-06,,,2.1999999999999998e-11,19990.0,13340.0,0.987623688155922,29985.0,0.1,200.0,1.99498672,1.9950066698672e-06,0.0,0.0,0.0,,,,,0.0,,,139227.7410559228,,,1.00001e-06,1.9950066698672e-06,,1.9950066698672e-06,1.9950066698672e-06,,0.9,0.985,2.0,2.00002e-06,2.00002e-06,2.00002e-06,678874.2666666667,,3.9900133397344e-06,3.9900133397344e-06,3.9900133397344e-06,3.9900133397344e-06,0.0,,,0.0,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,139227.7410559228,2442608.207916942,2442608.207916942
575,G025,1500,True,1e-05,0.01,2000,8954.5,8955.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1500.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1174846.8,1345.0,26643.366666666665,13214.0,-6438.0,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9905547226386807,29985.0,0.1,113.0,1.37124003,1.3712400300000001e-05,87.0,5900.0,2.5000000000000004,13.449999999999998,100.00000000000001,17500000.000000004,2.140000000000001e-05,15000000.000000004,2690000.0,17690000.000000004,3848.2347521650995,2.8200000000000004e-05,1.9166666666648836e-05,4.736666666664884e-05,9.922292857080002e-05,0.00043960000000000006,0.0005606032885708001,0.0005188084360876369,18865000.000000004,1.0,0.985,1.0,1e-05,4.736666666664884e-05,7.236000000000002e-05,1174846.8,17690000.000000004,0.0005606032885708001,0.0005188084360876369,1.3712400300000001e-05,9.922292857080002e-05,15000000.000000004,2690000.0,18865000.000000004,2.5000000000000004,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,5878.781140044436,17384.912882298373,18785.42956400007
576,G025,1750,True,1e-05,0.01,2000,10874.5,10875.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1750.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1334016.4333333333,1387.5333333333333,27555.4,13263.2,-6536.4,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9942428785607196,29985.0,0.1,154.0,1.6726967074999999,1.6726967075e-05,46.0,4300.0,2.5000000000000004,13.875333333333332,100.00000000000001,18750000.000000004,2.140000000000001e-05,17500000.000000004,2775066.6666666665,20275066.66666667,3750.9994542483314,3.0283333333333332e-05,2.124999999998217e-05,5.15333333333155e-05,0.00012417389858640436,0.00047100000000000006,0.0006175188600530711,0.0005727111703264649,19463766.66666667,1.0,0.985,1.0,1e-05,5.15333333333155e-05,7.423575238095239e-05,1334016.4333333333,20275066.66666667,0.0006175188600530711,0.0005727111703264649,1.6726967075e-05,0.00012417389858640436,17500000.000000004,2775066.6666666665,19463766.66666667,2.5000000000000004,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,5403.459249678454,15782.577608230029,17017.372522658778
577,G025,1250,True,1e-05,0.01,2000,7034.5,7035.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1250.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1022669.8666666667,1284.7,25450.9,13151.933333333332,-6313.866666666667,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9859020489755123,29985.0,0.1,79.0,1.0906166874999998,1.0906166875e-05,121.0,7000.0,2.5000000000000004,12.847,100.00000000000001,16250000.000000004,2.140000000000001e-05,12500000.000000002,2569400.0,15069400.000000002,860.038237677788,2.6116666666666667e-05,1.70833333333155e-05,4.319999999998217e-05,7.693085056244834e-05,0.0004082000000000001,0.0005063630454157818,0.00046831784089997524,18197050.000000004,0.6333333333333333,0.985,4.590013461850822,4.5900134618508226e-05,0.00019828858155187368,0.00032377428638352083,4694068.455029186,69168748.86201479,0.002324213195042218,0.002149585194155798,5.005945277344151e-05,0.0003531136397132718,57375168.27313529,11793580.588879503,83524704.46597253,11.475033654627058,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,1404.3081275147456,4193.263920075242,4533.9162922365
578,G025,1000,True,0.0001,0.01,2000,4634.5,4635.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1000.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,6244027.3,3539.9666666666667,68673.33333333333,13232.2,-6474.4,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9919190404797601,29985.0,0.1,50.0,0.8308266799999999,8.3082668e-05,150.0,7700.0,25.000000000000004,3.539966666666666,1000.0000000000001,150000000.00000003,0.00021400000000000002,100000000.00000001,7079933.333333333,107079933.33333334,414.9405351513515,0.0002403333333333334,0.0001499999999998217,0.0003903333333331551,0.0005575511130259547,0.0037680000000000005,0.004527546172959289,0.004209789680759799,157279933.33333337,1.0,0.985,1.0,0.0001,0.0003903333333331551,0.0006710799333333335,6244027.3,107079933.33333334,0.004527546172959289,0.004209789680759799,8.3082668e-05,0.0005575511130259547,100000000.00000001,7079933.333333333,157279933.33333337,25.000000000000004,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,713.385824082307,2152.6095949151063,2315.0893684490034
579,G025,750,True,0.0001,0.01,2000,2714.5,2715.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,750.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,4755601.2,3161.9666666666667,61248.23333333333,13186.766666666666,-6383.533333333334,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9885132433783108,29985.0,0.1,29.0,0.5918700075000001,5.918700075000001e-05,171.0,8300.0,25.000000000000004,3.1619666666666664,1000.0000000000001,137500000.00000003,0.00021400000000000002,75000000.00000001,6323933.333333333,81323933.33333334,315.621180181585,0.0002195,0.00012916666666648835,0.00034866666666648837,0.00038566165511632277,0.003454000000000001,0.004035792827027434,0.003765314009281508,145604916.6666667,0.9666666666666667,0.985,1.3539849850576908,0.0001353984985057691,0.0004720894314565401,0.0008822546905960572,6439012.6197223365,110111384.659166,0.0054644028905986766,0.005098178632594537,8.01383103260983e-05,0.0005221800903399986,101548873.87932684,8562510.779839166,197146870.917243,33.84962462644228,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,589.8421953813663,1783.5506510878015,1911.6708212268807
580,G025,500,True,0.0001,0.01,2000,794.5,795.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,500.0,0.0001,50.0,1.0000000000000001e-07,2.0,0.5,14.5,3247317.466666667,2956.5,57049.333333333336,13150.2,-6310.4,0.0001,0.0,0.0,2.1999999999999998e-11,19990.0,13340.0,0.9857721139430284,29985.0,0.1,13.0,0.37374667,3.7374667e-05,187.0,8600.0,25.000000000000004,2.9564999999999997,1000.0000000000001,125000000.00000001,0.00021400000000000002,50000000.00000001,5913000.0,55913000.00000001,114.79757644051939,0.00019866666666666668,0.000108333333333155,0.0003069999999998217,0.00023701493908275334,0.00314,0.003567896898416087,0.00334714722768988,134069500.00000001,0.7,0.985,3.8249785787863972,0.00038249785787863974,0.001174268423686742,0.0024256458655374626,12420919.74851891,213866027.27568385,0.01364712920775996,0.012802766445958066,0.00014295730066427487,0.0009065770648438944,191248928.93931988,22617098.336363968,512812965.5686029,95.62446446965994,1,315997258.4,2875771460.0,2637771460.0,0.2784582666666667,9.746039333333334,237.13340242294603,714.1457507262107,761.2447961518689
581,G022,2000,False,1e-06,0.01,2000,11894.5,11895.5,0.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,2000.0,1e-06,0.0,1.0000000000000001e-07,2.0,0.5,14.5,339928.3,,,13170.933333333332,-6351.866666666667,1.00001e-06,,,2.1999999999999998e-11,19990.0,13359.0,0.9859220999575817,29985.0,0.1,200.0,1.99498672,1.9950066698672e-06,0.0,0.0,0.0,,,,,0.0,,,66010.57636867488,,,1.00001e-06,1.9950066698672e-06,,1.9950066698672e-06,1.9950066698672e-06,,0.6666666666666666,0.985,4.19180654857877,4.1918484666442555e-06,4.1918484666442555e-06,4.1918484666442555e-06,1424913.6739872484,,8.362682023207652e-06,8.362682023207652e-06,8.362682023207652e-06,8.362682023207652e-06,0.0,,,0.0,1,310937501.8333333,2833620879.1666665,2595620879.1666665,0.27670633333333333,9.684721666666666,66010.57636867488,1158087.996146471,1158087.996146471
582,G022,1500,True,1e-05,0.01,2000,9014.5,9015.5,50.0,1.0000000000000001e-07,2.0,0.5,0.0,14.5,1500.0,1e-05,50.0,1.0000000000000001e-07,2.0,0.5,14.5,1171623.1333333333,1347.2,26715.0,13223.2,-6456.4,1e-05,0.0,0.0,2.1999999999999998e-11,19990.0,13359.0,0.9898345684557228,29985.0,0.1,113.0,1.37124003,1.3712400300000001e-05,87.0,5900.0,2.5000000000000004,13.471999999999998,100.00000000000001,17500000.000000004,2.140000000000001e-05,15000000.000000004,2694400.0,17694400.000000004,3823.8683893411353,2.8200000000000004e-05,1.9166666666648836e-05,4.736666666664884e-05,9.922695087488801e-05,0.00043960000000000006,0.0005606081938082214,0.0005188084360876369,18867200.000000004,1.0,0.985,1.0,1e-05,4.736666666664884e-05,7.236293333333334e-05,1171623.1333333333,17694400.000000004,0.0005606081938082214,0.0005188084360876369,1.3712400300000001e-05,9.922695087488801e-05,15000000.000000004,2694400.0,18867200.000000004,2.5000000000000004,1,310937501.8333333,2833620879.1666665,2595620879.1666665,0.27670633333333333,9.684721666666666,5841.79451091001,17275.38372366301,18667.240146863627
